real_name,well01_1,well02_1,well03_1,well04_1,well05_1,well06_1,well07_1,well08_1,well09_1,well10_1,well11_1,well12_1,part_time,part_east
41,9.99259,9.92482,9.15265,8.65749,7.52847,6.98845,3.45042,2.61034,4.07578,0.55433,0.943756,0.591361,7992.64,383.562
42,7.42108,7.05367,6.55764,5.54956,5.33697,4.78666,3.46018,2.28287,2.28578,0.492462,0.596228,0.781523,6010.52,319.81
43,9.16956,8.91696,8.92525,7.30073,7.49332,6.89006,3.59543,3.99784,4.69476,0.450021,0.504766,0.856399,6721.69,280.932
44,2.57275,2.68106,2.95817,1.8182,1.81518,2.25047,1.23154,1.24365,1.30185,0.573981,0.62609,0.535775,6144.37,143.913
45,3.92137,3.78039,3.31057,3.47395,3.51104,4.292,1.4747,1.82455,2.17967,0.401506,0.44493,0.511297,5504.83,224.134
46,6.24166,6.40045,6.81536,5.04026,4.81194,4.15866,2.53636,2.00659,2.61899,0.480518,0.662721,0.492934,6926.05,251.22
47,7.64262,8.31605,9.00394,5.25228,5.55794,6.35286,2.58345,2.20093,2.04828,0.883438,0.553229,0.499133,10835.6,242.339
48,1.49424,1.66028,1.49317,0.724903,0.900379,1.02665,0.479857,0.544058,0.666362,0.126361,0.170819,0.174751,4482.69,146.507
49,2.81857,2.74967,2.97015,1.90642,2.11158,2.31463,1.16716,1.28251,1.34702,0.569188,0.558831,0.437995,4442.62,214.634
50,10.8336,9.8618,9.73695,8.04041,8.42588,7.61947,1.8364,3.12071,5.04991,0.435475,0.658484,1.09138,7137.95,202.057
51,22.3788,20.7824,24.9174,15.8704,14.0059,12.2036,6.97285,7.68805,6.90608,3.38168,2.57254,2.05452,7318.42,226.052
52,14.7988,13.2399,12.3072,14.9822,16.3939,15.1541,13.187,14.1245,15.1751,4.82682,3.03211,4.22161,7238.66,343.555
53,8.09083,8.10012,8.34336,5.19617,5.5811,5.76795,3.39631,2.8238,4.37953,0.731574,0.805075,1.12188,7969.14,163.607
54,2.79832,2.74123,2.83772,1.75995,1.6675,1.77851,0.959186,1.05873,1.10104,0.371977,0.252193,0.2146,3962.27,207.425
55,3.77779,3.10105,3.32993,2.26707,1.93938,2.07798,1.57622,1.61015,1.15958,0.739904,0.573103,0.490449,5711.79,322.841
56,21.6133,21.3429,24.1346,14.8119,13.3577,13.8143,14.0634,12.7418,8.60379,11.122,3.78992,2.57433,7493.69,319.064
57,3.38172,3.15469,3.15684,2.40646,2.84039,2.51176,1.18402,1.32896,1.43644,0.355013,0.501747,0.424559,6387.52,206.196
58,8.52199,8.16794,8.51759,5.33109,5.01501,5.11969,2.57566,1.91247,1.96506,0.536554,0.508917,0.428405,6859.01,367.448
59,9.80539,10.0289,9.26688,5.69316,5.88225,6.0909,2.57536,2.37226,2.33396,0.496465,0.520816,0.843722,6782.76,237.152
60,6.86725,6.3315,6.9376,4.60847,4.56056,3.908,3.52836,2.52652,1.73917,0.874062,0.656849,0.621933,6057.42,306.088
61,3.55927,3.74849,3.84059,1.90404,1.93673,2.22552,1.15194,1.20943,1.40129,0.76781,0.579139,0.582847,6307.14,198.809
62,4.31715,3.99502,3.70556,3.23446,3.30254,3.07733,3.57764,3.50227,3.98916,1.38147,2.03095,1.84969,5147.75,237.228
63,12.9783,12.6493,13.3314,9.10012,9.06066,10.4563,5.28007,4.16213,4.64065,0.815559,0.896914,0.906206,11963.9,254.183
64,4.94825,5.66716,5.39557,1.93454,1.8591,2.77612,0.997156,0.834638,0.935778,0.331246,0.33354,0.394806,3780.18,270.318
65,5.8454,5.96328,6.36825,3.3579,3.49911,3.80254,1.57462,2.00688,2.35146,0.316686,0.529204,0.615023,5771.27,184.361
66,1.77335,1.80634,2.16739,1.11011,1.21633,1.0327,0.551693,0.597946,0.593751,0.135306,0.179051,0.208955,5457.8,215.704
67,10.3463,10.2342,9.68362,6.02102,6.27185,6.2993,2.22942,2.85981,3.82943,0.626711,0.506435,0.42707,6371.29,209.529
68,4.94503,5.44301,5.04049,4.45785,4.18002,3.89189,2.34704,2.2182,2.01165,0.5308,0.524153,0.91115,7237.72,277.337
69,3.18294,2.92603,2.92455,1.80014,1.83508,1.89911,1.311,1.55196,1.82866,0.509027,0.865193,0.668383,5515.47,294.751
70,1.60982,1.96575,2.22069,1.23105,1.26277,1.32341,1.28661,1.26607,1.1798,0.53722,0.680802,0.336713,3706.99,269.307
71,2.18741,2.18577,2.27786,1.52312,1.27703,1.18716,0.682867,0.838936,0.828985,0.143092,0.228701,0.23886,5508.39,203.842
72,6.44187,7.39726,7.46156,5.11353,4.94546,4.4648,2.16834,1.55454,1.66169,0.369006,0.285617,0.431815,7418.6,262.284
73,4.22844,3.82617,4.0057,2.36909,2.42768,2.20649,1.43478,1.46075,1.59567,0.426702,0.606556,0.374169,4975,240.232
74,11.0041,11.5262,10.738,5.63232,6.12943,5.79845,1.63491,1.93893,2.54718,0.758873,0.540696,0.575811,12076.7,201.94
75,10.3972,9.97716,10.5337,6.57229,6.87693,7.26293,4.56748,3.74634,2.93568,2.71902,1.27587,1.26044,7032.68,252.053
76,6.98934,7.58176,9.7752,6.45092,5.72388,4.55888,4.494,4.02031,3.39182,0.900634,0.664318,0.783478,6231.45,409.584
77,5.22366,6.02287,5.64275,2.57011,2.82419,2.68461,1.5349,1.49703,2.08679,0.456783,0.410076,0.46558,6481.9,211.665
78,5.93173,6.16413,6.87193,3.80544,4.55377,5.86648,1.66589,2.10811,2.98346,0.988239,0.523533,0.598034,3995.52,157.606
base,6.18949,6.40754,6.66345,4.36546,4.28428,4.2377,2.29912,2.23777,2.21909,0.650256,0.653455,0.65079,6287.95,233.992
