real_name,well01_1,well02_1,well03_1,well04_1,well05_1,well06_1,well07_1,well08_1,well09_1,well10_1,well11_1,well12_1,part_time,part_east
16,5.74897,5.74207,5.45552,3.9171,4.11293,4.12425,2.3853,3.20499,2.8751,1.01833,1.18642,1.09687,7053.27,205.603
17,5.75958,5.67978,5.53788,4.15546,3.84882,3.95848,2.53573,3.02461,3.02586,1.02527,1.26393,1.21162,7898.23,250.863
18,5.80491,5.736,5.53228,4.10486,3.83845,3.99817,2.65265,3.16124,2.89659,1.19961,1.20982,0.932368,5187.99,313.65
19,5.72034,5.61401,5.44015,4.23887,3.89219,4.15632,2.58355,3.31327,2.85375,1.3071,1.28614,1.09454,4906.88,204.511
20,5.62394,5.62609,5.36649,4.05675,3.97365,4.07924,2.57362,3.30624,2.85099,1.26203,1.1734,1.26219,6327.3,198.755
21,5.7013,5.69673,5.46109,4.08897,3.97594,3.87668,2.63451,3.26803,3.04742,1.13918,1.29983,1.03436,4064.27,246.778
22,5.83233,5.70377,5.4315,4.09046,4.10537,3.98969,2.53922,3.27043,2.87245,1.29425,1.40326,0.981057,9738.96,167.253
23,5.7113,5.63666,5.33768,4.21722,4.08144,3.9574,2.64161,3.29667,2.82424,1.08812,1.16672,1.06793,7550.52,233.12
24,5.75212,5.51745,5.59733,4.19573,3.83623,3.99083,2.61241,3.18053,2.78575,1.16233,1.0778,1.23182,5004.68,197.617
25,5.79693,5.75521,5.49122,4.13401,3.91412,4.05103,2.66082,3.04169,3.043,1.09909,1.11997,1.34385,5756.29,244.996
26,5.71739,5.78878,5.39686,3.89109,4.00457,3.91513,2.57928,3.25068,3.0262,1.20764,1.23385,1.24466,5819.75,252.864
27,5.76901,5.67294,5.63158,3.8436,3.89549,4.13301,2.47824,3.22614,3.08858,1.06083,1.17739,0.978895,5281.4,201.981
28,5.76739,5.73635,5.54313,4.1579,4.18993,4.03162,2.64813,3.27155,2.90787,1.23181,1.19518,1.32722,6547.66,139.344
29,5.75542,5.74815,5.45754,3.98016,3.83407,4.12668,2.61882,3.30532,3.0387,1.00333,1.17233,1.25408,5958.85,217.846
30,5.68824,5.78258,5.53087,3.87217,4.06023,4.17824,2.53246,3.09359,2.96312,1.2651,1.06913,1.08801,6816.09,270.142
31,5.82245,5.64343,5.421,4.04584,4.00616,3.93224,2.74581,3.40776,2.9078,1.12403,1.13022,1.15346,7314.97,212.924
32,5.64485,5.56248,5.31211,4.17127,3.84325,3.90403,2.63123,3.4634,2.87232,1.12483,1.1653,1.09676,4954.08,225.94
33,5.86378,5.73302,5.61335,4.27876,3.92995,4.01446,2.59748,3.24799,2.91252,1.04245,1.1551,1.10451,4056.96,204.623
34,5.86121,5.88971,5.60493,4.14332,3.84709,4.12522,2.53196,3.22344,2.87216,1.01595,1.21151,1.15467,4723.76,263.442
35,5.82076,5.50826,5.47121,4.02141,4.1047,4.05647,2.5132,3.34284,2.87375,1.15446,1.1868,1.32751,9811.53,305.996
36,5.81032,5.62516,5.51204,4.24959,3.88883,4.0649,2.7993,3.26394,3.05203,0.971208,1.14767,1.14719,7174.44,204.249
37,5.6965,5.79392,5.5048,4.1094,3.97396,4.08916,2.59222,3.20578,2.99676,1.08733,1.09604,1.20829,6365.53,239.306
38,5.8065,5.77221,5.5065,4.00274,4.16418,4.16405,2.72219,3.09363,3.0235,1.05128,1.29984,1.0916,5033.3,204.345
39,5.55156,5.53341,5.48496,4.2344,4.09648,3.9892,2.5896,3.43717,2.85009,1.0082,1.2533,1.29864,5486.69,214.525
40,5.76382,5.56201,5.50724,3.93522,4.00835,4.01431,2.59561,3.20731,3.00543,1.06579,1.29456,1.23318,6526.1,149.485
41,5.79457,5.76572,5.47868,4.20679,4.04221,4.0463,2.63063,3.05513,3.12143,1.04922,1.30717,1.16547,6290.19,321.183
42,5.93183,5.75437,5.58238,4.03452,3.96356,3.99994,2.68426,3.44721,2.88302,1.18725,1.31114,1.13713,3893.06,233.633
43,5.87053,5.69066,5.64058,4.11872,3.87818,4.00607,2.56458,3.28492,2.94643,1.04412,1.28795,1.05801,4700.92,254.946
44,5.64057,5.61451,5.63945,4.09515,3.98203,4.02779,2.67731,3.26295,2.92699,1.04892,1.23872,1.24502,7121.2,189.4
45,5.69818,5.76481,5.59869,4.0525,3.81908,4.05189,2.53846,3.07037,2.91104,1.00511,1.29019,1.04646,4549.71,251.825
46,5.68415,5.5086,5.44274,4.16043,3.93543,3.97541,2.87251,3.46304,2.95444,1.07231,1.22469,1.27009,6353.07,204.368
47,5.96146,5.74002,5.65809,4.13867,4.04217,4.12833,2.67419,3.2057,2.89166,1.07092,1.33761,1.17753,9101.56,243.233
48,5.5774,5.4943,5.43467,3.9624,3.72413,3.96409,2.68048,3.28034,2.9656,1.11992,1.30118,1.2543,5436.42,216.804
49,5.89429,5.61903,5.49289,4.14866,4.08638,4.02661,2.72066,3.29101,3.06365,0.99579,1.28067,1.14578,5013.88,262.699
50,5.88684,5.63788,5.66268,4.14523,3.94955,3.93935,2.45723,3.37565,3.0094,1.10084,1.27238,1.11715,5177.14,240.218
51,5.68811,5.60032,5.53898,4.23167,4.08638,4.09341,2.66609,3.18628,3.03594,1.12576,1.11153,1.23885,6247.72,204.962
52,5.61644,5.55376,5.33587,4.13121,3.95361,3.98331,2.76896,3.20442,2.81717,1.23472,1.12243,1.25919,5412.93,270.711
53,5.65462,5.57289,5.40887,4.07756,3.93511,4.1018,2.70895,3.13535,2.92686,1.09459,1.29089,1.21793,6933.99,157.419
54,5.68172,5.7368,5.39399,3.98194,3.95814,3.97667,2.59451,3.36069,2.91252,1.3005,1.30546,1.29379,4772.29,194.304
55,5.85786,5.61816,5.55876,4.14608,3.98522,3.98962,2.56158,3.37745,3.12451,1.14841,1.26712,1.06011,5530.48,269.362
56,5.7441,5.60469,5.55038,4.15396,3.99131,3.98236,2.64494,3.26405,2.96056,1.1535,1.3261,1.08764,6551.67,223.054
57,5.72153,5.70962,5.54969,4.05191,4.0344,4.08693,2.35498,2.98589,3.03747,1.04309,1.10788,1.12537,6002.27,216.727
58,5.86089,5.63023,5.46983,3.99932,3.89283,4.06896,2.67139,3.32126,2.89012,1.16377,0.96567,1.09561,6210.89,322.541
59,5.8268,5.71045,5.53537,4.03435,3.93497,3.94177,2.65245,3.33166,2.97436,1.13432,1.3001,1.34852,5122.7,239.322
60,5.7565,5.60389,5.35593,4.00774,4.03184,3.95217,2.64412,3.22644,3.07593,1.18714,1.12252,1.263,5851.62,217.738
61,5.71754,5.59029,5.63917,4.27253,3.83385,3.90943,2.61965,3.20347,2.8781,1.0899,1.19376,1.23997,6923.55,234.203
62,5.76194,5.59249,5.50899,4.02854,3.91687,4.02234,2.5942,3.29343,3.022,0.994732,1.29471,1.08193,4806.24,213.644
63,5.76885,5.54482,5.44884,4.21965,4.03451,3.98258,2.47575,3.20314,2.92534,0.989653,0.852953,1.0515,9069.89,234.585
64,5.66763,5.7161,5.45483,4.03608,3.97674,4.03039,2.63422,3.05816,2.87746,1.28861,1.24048,1.24618,4064.3,325.18
65,5.85581,5.72368,5.38827,4.0006,3.9459,4.12297,2.56334,3.14084,3.05107,0.952394,1.20845,1.25452,5913.83,202.559
66,5.7245,5.6726,5.58818,3.98365,4.12499,4.07832,2.53637,3.22769,2.85497,1.03053,1.22186,1.22019,5120.06,252.167
67,5.40613,5.57544,5.45971,4.1018,3.89382,3.94382,2.36944,3.18495,2.90155,1.24508,1.02169,1.17985,6352.93,194.306
68,5.83462,5.67605,5.48172,4.02285,3.94083,4.05667,2.61519,3.21013,2.86782,1.26317,0.964355,0.9994,5646.75,267.829
69,5.76094,5.83308,5.53395,4.20151,3.9795,4.03288,2.85006,3.2427,3.15893,1.20866,1.31807,1.12946,6053.34,335.467
70,5.64024,5.6461,5.59646,4.14633,3.9889,4.08754,2.58719,3.19949,3.21823,1.01798,1.1473,1.0481,5323.08,285.461
71,5.57514,5.50188,5.48811,3.97112,4.15852,3.92871,2.49979,3.2355,2.94732,1.08112,1.1542,1.07208,5494.32,234.34
72,5.71186,5.6182,5.46462,4.23913,4.12993,3.95476,2.55536,3.22966,3.04573,1.21878,1.14071,1.11329,6016.37,217.369
73,5.87942,5.70479,5.37985,3.99277,3.82794,3.96304,2.46933,3.269,3.00944,1.16539,1.29464,1.18468,5313.53,210.2
74,5.72286,5.72669,5.56897,4.11606,3.83642,3.84027,2.70023,3.19233,2.91034,1.1224,1.20206,1.2573,9595.85,209.504
75,5.79842,5.69182,5.52785,4.12257,3.91081,3.99871,2.63028,3.17245,2.85185,1.02019,1.23509,1.10155,6071.08,233.658
76,5.57662,5.58016,5.72602,4.27128,4.02294,4.00659,2.61243,3.23017,2.96443,1.17662,1.3226,1.2456,5575.58,313.076
77,5.79079,5.61328,5.57408,4.09415,3.78118,4.01012,2.68079,3.07815,3.06657,1.25162,1.30239,1.12878,5782.36,211.038
78,5.70973,5.52057,5.41866,4.11703,4.01029,4.00734,2.61398,3.20067,2.99443,1.17339,0.894195,1.10741,4710.94,204.97
base,5.73021,5.66726,5.51107,4.11104,3.96223,4.01779,2.62426,3.25656,2.96097,1.08337,1.19485,1.18226,5996.31,220.862
