real_name,well01_1,well02_1,well03_1,well04_1,well05_1,well06_1,well07_1,well08_1,well09_1,well10_1,well11_1,well12_1,part_time,part_east
25,5.8492,5.79556,5.49056,4.09008,3.8858,4.03277,2.64502,3.0579,3.08333,1.13901,1.09515,1.37895,0,0
26,5.7516,5.89699,5.36464,3.91023,3.97952,4.03947,2.54836,3.24405,3.00555,1.22464,1.21712,1.28973,0,0
27,5.81362,5.72458,5.60679,3.83566,3.86938,4.11161,2.51012,3.24169,3.06512,1.13534,1.11637,0.964287,0,0
28,5.79029,5.77794,5.48769,4.13191,4.19196,4.0651,2.67414,3.26835,2.94997,1.26284,1.17952,1.35407,0,0
29,5.81953,5.78132,5.46853,3.95654,3.81266,4.10124,2.64149,3.347,3.06066,1.02208,1.09458,1.25159,0,0
30,5.74648,5.87671,5.46302,3.86521,3.92893,4.18907,2.52176,3.11429,3.02005,1.32984,1.00959,1.09506,0,0
31,5.78269,5.64877,5.4652,4.06769,3.99014,4.0282,2.73225,3.38931,2.90897,1.13702,1.13917,1.14456,0,0
32,5.68441,5.54396,5.24839,4.10773,3.80761,3.94915,2.62491,3.41703,2.91266,1.17853,1.16416,1.09657,0,0
33,5.86936,5.76956,5.56218,4.18958,3.9287,3.99844,2.5776,3.27461,2.91808,1.06644,1.1731,1.10361,0,0
34,5.9342,5.85813,5.5892,4.13418,3.82772,4.15516,2.49537,3.21682,2.8445,1.04748,1.2451,1.17562,0,0
35,5.76436,5.5493,5.47453,4.01051,4.13318,4.04543,2.46376,3.37175,2.84006,1.12658,1.2195,1.33732,0,0
36,5.87731,5.61054,5.48574,4.23128,3.85068,4.08202,2.82428,3.24278,3.05106,1.09841,1.11936,1.14047,0,0
37,5.67578,5.87428,5.46075,4.09425,3.89465,4.09361,2.54911,3.2303,3.01875,1.12362,1.10964,1.22481,0,0
38,5.79552,5.79598,5.50738,3.98749,4.11963,4.18176,2.71225,3.11304,3.04345,1.07409,1.30168,1.08358,0,0
39,5.56378,5.53606,5.44815,4.20095,4.06239,3.96335,2.5509,3.44622,2.845,1.10398,1.2568,1.29662,0,0
40,5.74214,5.65258,5.48571,3.97279,3.95603,4.11601,2.5601,3.21405,3.01987,1.1393,1.28262,1.25221,0,0
41,5.8037,5.86301,5.434,4.13551,4.06357,4.07672,2.62288,3.11021,3.15466,1.09023,1.27511,1.17385,0,0
42,5.9192,5.77142,5.56477,3.99804,3.96482,3.99589,2.67616,3.45014,2.85884,1.19502,1.35353,1.13177,0,0
43,5.88058,5.68544,5.57838,4.08784,3.82919,4.05225,2.51146,3.27433,2.95165,1.16002,1.3644,1.07517,0,0
44,5.66684,5.65953,5.58869,4.05218,3.92474,4.00313,2.67632,3.28574,2.92513,1.05602,1.22912,1.25732,0,0
45,5.69283,5.73526,5.55999,4.04349,3.8435,3.97845,2.54707,3.05048,2.92073,1.03577,1.33195,1.04481,0,0
46,5.71836,5.62377,5.38332,4.12968,3.88517,4.09973,2.86836,3.45363,2.95772,1.14442,1.2052,1.30536,0,0
47,6.01447,5.71407,5.59036,4.08765,4.02668,4.09475,2.68553,3.20287,2.89422,1.07841,1.42299,1.18214,0,0
48,5.57342,5.58578,5.39302,4.02742,3.78787,4.05646,2.6919,3.23125,2.93727,1.12958,1.30195,1.27305,0,0
49,5.96715,5.64124,5.46348,4.13037,4.00797,4.04752,2.70255,3.29089,3.06297,0.977441,1.27842,1.16006,0,0
50,5.8745,5.66003,5.61052,4.15908,3.93534,3.98588,2.48992,3.32957,2.99232,1.1699,1.28574,1.09665,0,0
51,5.69578,5.61856,5.50864,4.21512,3.96639,4.12804,2.6222,3.12925,3.02934,1.17274,1.07279,1.24022,0,0
52,5.63083,5.62113,5.31495,4.13712,3.87929,4.01247,2.77849,3.28204,2.82085,1.26597,1.09607,1.28774,0,0
53,5.64873,5.64528,5.36848,4.05101,3.90565,4.19465,2.69092,3.15097,2.93166,1.13653,1.33284,1.22551,0,0
54,5.63815,5.78749,5.39713,4.01749,3.9459,4.0766,2.54166,3.38042,2.92681,1.29511,1.33442,1.35354,0,0
55,5.79461,5.64167,5.59347,4.15487,3.9587,3.98608,2.56197,3.402,3.13761,1.15317,1.23707,1.05277,0,0
56,5.73105,5.61875,5.55214,4.15508,3.9689,3.97858,2.62581,3.29113,2.98653,1.16394,1.36771,1.10702,0,0
57,5.79604,5.70622,5.60115,4.06566,3.94216,4.1306,2.34769,2.9793,3.04886,1.12827,1.04874,1.12246,0,0
58,5.82447,5.71359,5.46072,4.01975,3.87819,4.13993,2.66331,3.35193,2.87921,1.18191,0.95356,1.09969,0,0
59,5.83701,5.65892,5.55458,3.99116,3.93708,3.92345,2.63042,3.33147,3.00337,1.15193,1.33947,1.32909,0,0
60,5.7148,5.69762,5.38963,4.06157,3.91698,4.06077,2.60209,3.27205,3.11197,1.20325,1.0827,1.27989,0,0
61,5.72674,5.6055,5.62461,4.27449,3.84573,3.94579,2.60204,3.21638,2.83165,1.08809,1.22954,1.23434,0,0
62,5.77616,5.61632,5.52357,4.00817,3.918,4.04462,2.55772,3.31541,3.04855,1.01288,1.27116,1.08558,0,0
63,5.82639,5.6051,5.41852,4.2009,3.97696,3.9968,2.43097,3.24541,2.96775,1.05668,0.848262,1.07886,0,0
64,5.63935,5.79074,5.44089,3.99893,3.97599,3.94856,2.68696,3.16697,2.89307,1.26353,1.18243,1.22287,0,0
65,5.88966,5.77106,5.33901,4.00694,3.86851,4.20437,2.54825,3.12097,3.05596,1.08042,1.20207,1.26802,0,0
66,5.71599,5.81984,5.53872,4.01771,3.93405,4.21207,2.6005,3.24212,2.93323,1.15324,1.1439,1.2098,0,0
67,5.42492,5.57293,5.5467,4.14574,3.92688,4.03591,2.33253,3.19158,2.90935,1.22652,1.01186,1.21178,0,0
68,5.89918,5.6496,5.42097,3.97451,3.913,4.02771,2.62088,3.20368,2.88486,1.29605,0.958195,0.986614,0,0
69,5.78198,5.8449,5.58214,4.21513,3.94691,4.08806,2.82831,3.25139,3.18654,1.21119,1.2872,1.13086,0,0
70,5.7515,5.68988,5.52291,4.07206,3.8828,4.14052,2.58383,3.22239,3.21001,1.08163,1.12931,1.09607,0,0
71,5.56214,5.52315,5.44686,4.00352,4.12903,3.9627,2.53929,3.2052,3.02424,1.1994,1.11101,1.05834,0,0
72,5.76915,5.66315,5.4094,4.17478,4.0597,3.99815,2.52232,3.2484,3.07126,1.26253,1.14328,1.11156,0,0
73,5.89472,5.7898,5.38514,4.00187,3.73008,4.11734,2.4004,3.2891,3.05265,1.2089,1.26154,1.21983,0,0
74,5.69503,5.74232,5.60926,4.09336,3.89438,3.91759,2.72518,3.17701,2.88477,1.10527,1.21513,1.23329,0,0
75,5.7318,5.76757,5.49648,4.1056,3.85974,4.01579,2.59652,3.22578,2.8252,0.999779,1.26266,1.10097,0,0
76,5.56462,5.65422,5.65705,4.24724,3.92592,4.16222,2.57489,3.23516,2.9637,1.22351,1.415,1.27905,0,0
77,5.82199,5.59883,5.56725,4.05337,3.79115,4.0764,2.67347,3.07729,3.0682,1.26482,1.36077,1.13005,0,0
78,5.71946,5.5652,5.33421,4.08095,3.95671,4.03849,2.61453,3.19209,2.96765,1.18227,0.942051,1.127,0,0
base,5.74724,5.69616,5.49199,4.0919,3.92014,4.05991,2.59369,3.25979,2.97368,1.12417,1.20361,1.19256,0,0
