time,elapsed_seconds,message
09:57:25,2.72e-05,done REDSVD
09:57:25,0.000452,S info: rows = 104: cols = 104: size = 10816: nonzeros = 104
09:57:25,6.6e-06,JS
09:57:25,3.01e-05,JS.transpose() * q_mat * JS + lambda * S.transpose() * S
09:57:25,0.000523,S info: rows = 104: cols = 104: size = 10816: nonzeros = 104
09:57:25,7.6e-06,commencing SVD factorization of lambda-scaled JtQJ
09:57:25,4.4e-06,starting REDSVD
09:57:25,0.0015999,retrieving REDSVD components
09:57:25,4.31e-05,triming REDSVD components to 12elements
09:57:25,2.4e-05,done REDSVD
09:57:25,2.22e-05,SVD factorization complete
09:57:25,0.0001189,commencing linear algebra multiplication to compute ugrade
09:57:25,2.42e-05,S info: rows = 104: cols = 104: size = 10816: nonzeros = 104Vt info: rows = 12: cols = 104: size = 1248: nonzeros = 1248
09:57:25,8.3e-06,U info: rows = 104: cols = 12: size = 1248: nonzeros = 1248
09:57:25,5.9e-06,jac info: rows = 116: cols = 104: size = 12064: nonzeros = 1346
09:57:25,9.94e-05,linear algebra multiplication to compute ugrade complete
09:57:25,0.0006383,forming JtQJ matrix
09:57:25,0.0005496,commencing to scale JtQJ matrix- first SVD...
09:57:25,7e-06,starting REDSVD
09:57:25,0.001592,retrieving REDSVD components
09:57:25,6.18e-05,triming REDSVD components to 12elements
09:57:25,2.7e-05,done REDSVD
09:57:25,0.0004651,S info: rows = 104: cols = 104: size = 10816: nonzeros = 104
09:57:25,6.7e-06,JS
09:57:25,3.07e-05,JS.transpose() * q_mat * JS + lambda * S.transpose() * S
09:57:25,0.0004096,S info: rows = 104: cols = 104: size = 10816: nonzeros = 104
09:57:25,7e-06,commencing SVD factorization of lambda-scaled JtQJ
09:57:25,4.4e-06,starting REDSVD
09:57:25,0.0015739,retrieving REDSVD components
09:57:25,4.5e-05,triming REDSVD components to 12elements
09:57:25,2.37e-05,done REDSVD
09:57:25,2.25e-05,SVD factorization complete
09:57:25,7.65e-05,commencing linear algebra multiplication to compute ugrade
09:57:25,6.4e-06,S info: rows = 104: cols = 104: size = 10816: nonzeros = 104Vt info: rows = 12: cols = 104: size = 1248: nonzeros = 1248
09:57:25,5.9e-06,U info: rows = 104: cols = 12: size = 1248: nonzeros = 1248
09:57:25,5.8e-06,jac info: rows = 116: cols = 104: size = 12064: nonzeros = 1346
09:57:25,6.44e-05,linear algebra multiplication to compute ugrade complete
09:57:25,0.0013612,forming JtQJ matrix
09:57:25,0.0004674,commencing to scale JtQJ matrix- first SVD...
09:57:25,7.8e-06,starting REDSVD
09:57:25,0.0016163,retrieving REDSVD components
09:57:25,6.43e-05,triming REDSVD components to 12elements
09:57:25,2.76e-05,done REDSVD
09:57:25,0.0005081,S info: rows = 104: cols = 104: size = 10816: nonzeros = 104
09:57:25,7e-06,JS
09:57:25,3.15e-05,JS.transpose() * q_mat * JS + lambda * S.transpose() * S
09:57:25,0.0004596,S info: rows = 104: cols = 104: size = 10816: nonzeros = 104
09:57:25,7.1e-06,commencing SVD factorization of lambda-scaled JtQJ
09:57:25,4.5e-06,starting REDSVD
09:57:25,0.0016991,retrieving REDSVD components
09:57:25,5.49e-05,triming REDSVD components to 12elements
09:57:25,2.68e-05,done REDSVD
09:57:25,2.26e-05,SVD factorization complete
09:57:25,8.14e-05,commencing linear algebra multiplication to compute ugrade
09:57:25,7e-06,S info: rows = 104: cols = 104: size = 10816: nonzeros = 104Vt info: rows = 12: cols = 104: size = 1248: nonzeros = 1248
09:57:25,6e-06,U info: rows = 104: cols = 12: size = 1248: nonzeros = 1248
09:57:25,5.7e-06,jac info: rows = 116: cols = 104: size = 12064: nonzeros = 1346
09:57:25,6.71e-05,linear algebra multiplication to compute ugrade complete
09:57:25,0.0008374,forming JtQJ matrix
09:57:25,0.0004944,commencing to scale JtQJ matrix- first SVD...
09:57:25,7.3e-06,starting REDSVD
09:57:25,0.0019509,retrieving REDSVD components
09:57:25,6.38e-05,triming REDSVD components to 12elements
09:57:25,2.63e-05,done REDSVD
09:57:25,0.0004578,S info: rows = 104: cols = 104: size = 10816: nonzeros = 104
09:57:25,6.9e-06,JS
09:57:25,3.19e-05,JS.transpose() * q_mat * JS + lambda * S.transpose() * S
09:57:25,0.0004357,S info: rows = 104: cols = 104: size = 10816: nonzeros = 104
09:57:25,6.9e-06,commencing SVD factorization of lambda-scaled JtQJ
09:57:25,4.5e-06,starting REDSVD
09:57:25,0.0017448,retrieving REDSVD components
09:57:25,6.17e-05,triming REDSVD components to 12elements
09:57:25,2.54e-05,done REDSVD
09:57:25,2.25e-05,SVD factorization complete
09:57:25,7.66e-05,commencing linear algebra multiplication to compute ugrade
09:57:25,6.2e-06,S info: rows = 104: cols = 104: size = 10816: nonzeros = 104Vt info: rows = 12: cols = 104: size = 1248: nonzeros = 1248
09:57:25,5.8e-06,U info: rows = 104: cols = 12: size = 1248: nonzeros = 1248
09:57:25,5.9e-06,jac info: rows = 116: cols = 104: size = 12064: nonzeros = 1346
09:57:25,6.79e-05,linear algebra multiplication to compute ugrade complete
09:57:25,0.0013618,forming JtQJ matrix
09:57:25,0.0004418,commencing to scale JtQJ matrix- first SVD...
09:57:25,7.7e-06,starting REDSVD
09:57:25,0.0016069,retrieving REDSVD components
09:57:25,6.46e-05,triming REDSVD components to 12elements
09:57:25,2.68e-05,done REDSVD
09:57:25,0.0004552,S info: rows = 104: cols = 104: size = 10816: nonzeros = 104
09:57:25,6.8e-06,JS
09:57:25,3.23e-05,JS.transpose() * q_mat * JS + lambda * S.transpose() * S
09:57:25,0.0004337,S info: rows = 104: cols = 104: size = 10816: nonzeros = 104
09:57:25,7.2e-06,commencing SVD factorization of lambda-scaled JtQJ
09:57:25,4.5e-06,starting REDSVD
09:57:25,0.0015918,retrieving REDSVD components
09:57:25,6.27e-05,triming REDSVD components to 12elements
09:57:25,2.65e-05,done REDSVD
09:57:25,2.26e-05,SVD factorization complete
09:57:25,8.03e-05,commencing linear algebra multiplication to compute ugrade
09:57:25,6.8e-06,S info: rows = 104: cols = 104: size = 10816: nonzeros = 104Vt info: rows = 12: cols = 104: size = 1248: nonzeros = 1248
09:57:25,5.9e-06,U info: rows = 104: cols = 12: size = 1248: nonzeros = 1248
09:57:25,5.6e-06,jac info: rows = 116: cols = 104: size = 12064: nonzeros = 1346
09:57:25,6.59e-05,linear algebra multiplication to compute ugrade complete
09:57:25,0.0010857,forming JtQJ matrix
09:57:25,0.0004667,commencing to scale JtQJ matrix- first SVD...
09:57:25,7.8e-06,starting REDSVD
09:57:25,0.0016065,retrieving REDSVD components
09:57:25,6.59e-05,triming REDSVD components to 12elements
09:57:25,2.71e-05,done REDSVD
09:57:25,0.0004823,S info: rows = 104: cols = 104: size = 10816: nonzeros = 104
09:57:25,6.6e-06,JS
09:57:25,3.32e-05,JS.transpose() * q_mat * JS + lambda * S.transpose() * S
09:57:25,0.0004351,S info: rows = 104: cols = 104: size = 10816: nonzeros = 104
09:57:25,6.9e-06,commencing SVD factorization of lambda-scaled JtQJ
09:57:25,4.2e-06,starting REDSVD
09:57:25,0.0016899,retrieving REDSVD components
09:57:25,4.58e-05,triming REDSVD components to 12elements
09:57:25,2.58e-05,done REDSVD
09:57:25,2.18e-05,SVD factorization complete
09:57:25,7.63e-05,commencing linear algebra multiplication to compute ugrade
09:57:25,6.3e-06,S info: rows = 104: cols = 104: size = 10816: nonzeros = 104Vt info: rows = 12: cols = 104: size = 1248: nonzeros = 1248
09:57:25,5.8e-06,U info: rows = 104: cols = 12: size = 1248: nonzeros = 1248
09:57:25,5.7e-06,jac info: rows = 116: cols = 104: size = 12064: nonzeros = 1346
09:57:25,6.5e-05,linear algebra multiplication to compute ugrade complete
09:57:25,0.0009514,forming JtQJ matrix
09:57:25,0.0004683,commencing to scale JtQJ matrix- first SVD...
09:57:25,7.7e-06,starting REDSVD
09:57:25,0.0018387,retrieving REDSVD components
09:57:25,8.63e-05,triming REDSVD components to 12elements
09:57:25,5.66e-05,done REDSVD
09:57:25,0.0006178,S info: rows = 104: cols = 104: size = 10816: nonzeros = 104
09:57:25,7.1e-06,JS
09:57:25,3.26e-05,JS.transpose() * q_mat * JS + lambda * S.transpose() * S
09:57:25,0.000541,S info: rows = 104: cols = 104: size = 10816: nonzeros = 104
09:57:25,7.4e-06,commencing SVD factorization of lambda-scaled JtQJ
09:57:25,4.5e-06,starting REDSVD
09:57:25,0.0016534,retrieving REDSVD components
09:57:25,6.28e-05,triming REDSVD components to 12elements
09:57:25,2.74e-05,done REDSVD
09:57:25,2.29e-05,SVD factorization complete
09:57:25,8.01e-05,commencing linear algebra multiplication to compute ugrade
09:57:25,6.6e-06,S info: rows = 104: cols = 104: size = 10816: nonzeros = 104Vt info: rows = 12: cols = 104: size = 1248: nonzeros = 1248
09:57:25,6.1e-06,U info: rows = 104: cols = 12: size = 1248: nonzeros = 1248
09:57:25,5.9e-06,jac info: rows = 116: cols = 104: size = 12064: nonzeros = 1346
09:57:25,6.78e-05,linear algebra multiplication to compute ugrade complete
09:57:25,0.0014161,forming JtQJ matrix
09:57:25,0.0004439,commencing to scale JtQJ matrix- first SVD...
09:57:25,8.1e-06,starting REDSVD
09:57:25,0.001676,retrieving REDSVD components
09:57:25,6.92e-05,triming REDSVD components to 12elements
09:57:25,2.22e-05,done REDSVD
09:57:25,0.000493,S info: rows = 104: cols = 104: size = 10816: nonzeros = 104
09:57:25,7.4e-06,JS
09:57:25,3.2e-05,JS.transpose() * q_mat * JS + lambda * S.transpose() * S
09:57:25,0.0004452,S info: rows = 104: cols = 104: size = 10816: nonzeros = 104
09:57:25,7.1e-06,commencing SVD factorization of lambda-scaled JtQJ
09:57:25,4.6e-06,starting REDSVD
09:57:25,0.0016419,retrieving REDSVD components
09:57:25,6.09e-05,triming REDSVD components to 12elements
09:57:25,2.26e-05,done REDSVD
09:57:25,1.81e-05,SVD factorization complete
09:57:25,0.0001213,commencing linear algebra multiplication to compute ugrade
09:57:25,7.5e-06,S info: rows = 104: cols = 104: size = 10816: nonzeros = 104Vt info: rows = 12: cols = 104: size = 1248: nonzeros = 1248
09:57:25,6.3e-06,U info: rows = 104: cols = 12: size = 1248: nonzeros = 1248
09:57:25,6.1e-06,jac info: rows = 116: cols = 104: size = 12064: nonzeros = 1346
09:57:25,6.77e-05,linear algebra multiplication to compute ugrade complete
09:57:25,0.0010208,forming JtQJ matrix
09:57:25,0.000438,commencing to scale JtQJ matrix- first SVD...
09:57:25,9.5e-06,starting REDSVD
09:57:25,0.0016572,retrieving REDSVD components
09:57:25,6.66e-05,triming REDSVD components to 12elements
09:57:25,2.17e-05,done REDSVD
09:57:25,0.0004569,S info: rows = 104: cols = 104: size = 10816: nonzeros = 104
09:57:25,7.2e-06,JS
09:57:25,3.15e-05,JS.transpose() * q_mat * JS + lambda * S.transpose() * S
09:57:25,0.0004359,S info: rows = 104: cols = 104: size = 10816: nonzeros = 104
09:57:25,7.2e-06,commencing SVD factorization of lambda-scaled JtQJ
09:57:25,4.5e-06,starting REDSVD
09:57:25,0.0017267,retrieving REDSVD components
09:57:25,6.39e-05,triming REDSVD components to 12elements
09:57:25,2.31e-05,done REDSVD
09:57:25,2.03e-05,SVD factorization complete
09:57:25,8.08e-05,commencing linear algebra multiplication to compute ugrade
09:57:25,6.5e-06,S info: rows = 104: cols = 104: size = 10816: nonzeros = 104Vt info: rows = 12: cols = 104: size = 1248: nonzeros = 1248
09:57:25,6.1e-06,U info: rows = 104: cols = 12: size = 1248: nonzeros = 1248
09:57:25,5.9e-06,jac info: rows = 116: cols = 104: size = 12064: nonzeros = 1346
09:57:25,6.68e-05,linear algebra multiplication to compute ugrade complete
09:57:25,0.0013176,forming JtQJ matrix
09:57:25,0.000486,commencing to scale JtQJ matrix- first SVD...
09:57:25,8e-06,starting REDSVD
09:57:25,0.0016698,retrieving REDSVD components
09:57:25,6.79e-05,triming REDSVD components to 12elements
09:57:25,2.22e-05,done REDSVD
09:57:25,0.0004683,S info: rows = 104: cols = 104: size = 10816: nonzeros = 104
09:57:25,6.9e-06,JS
09:57:25,3.48e-05,JS.transpose() * q_mat * JS + lambda * S.transpose() * S
09:57:25,0.0005536,S info: rows = 104: cols = 104: size = 10816: nonzeros = 104
09:57:25,7.2e-06,commencing SVD factorization of lambda-scaled JtQJ
09:57:25,4.6e-06,starting REDSVD
09:57:25,0.0017634,retrieving REDSVD components
09:57:25,7.16e-05,triming REDSVD components to 12elements
09:57:25,2.31e-05,done REDSVD
09:57:25,2.43e-05,SVD factorization complete
09:57:25,8.39e-05,commencing linear algebra multiplication to compute ugrade
09:57:25,7.1e-06,S info: rows = 104: cols = 104: size = 10816: nonzeros = 104Vt info: rows = 12: cols = 104: size = 1248: nonzeros = 1248
09:57:25,6.2e-06,U info: rows = 104: cols = 12: size = 1248: nonzeros = 1248
09:57:25,5.9e-06,jac info: rows = 116: cols = 104: size = 12064: nonzeros = 1346
09:57:25,6.73e-05,linear algebra multiplication to compute ugrade complete
09:57:25,0.0010092,forming JtQJ matrix
09:57:25,0.0004928,commencing to scale JtQJ matrix- first SVD...
09:57:25,8e-06,starting REDSVD
09:57:25,0.0017052,retrieving REDSVD components
09:57:25,7.99e-05,triming REDSVD components to 12elements
09:57:25,2.2e-05,done REDSVD
09:57:25,0.0005327,S info: rows = 104: cols = 104: size = 10816: nonzeros = 104
09:57:25,8.4e-06,JS
09:57:25,5.32e-05,JS.transpose() * q_mat * JS + lambda * S.transpose() * S
09:57:25,0.00042,S info: rows = 104: cols = 104: size = 10816: nonzeros = 104
09:57:25,7.3e-06,commencing SVD factorization of lambda-scaled JtQJ
09:57:25,4.7e-06,starting REDSVD
09:57:25,0.0016342,retrieving REDSVD components
09:57:25,5.93e-05,triming REDSVD components to 12elements
09:57:25,2.26e-05,done REDSVD
09:57:25,1.95e-05,SVD factorization complete
09:57:25,8.12e-05,commencing linear algebra multiplication to compute ugrade
09:57:25,6.4e-06,S info: rows = 104: cols = 104: size = 10816: nonzeros = 104Vt info: rows = 12: cols = 104: size = 1248: nonzeros = 1248
09:57:25,6e-06,U info: rows = 104: cols = 12: size = 1248: nonzeros = 1248
09:57:25,6e-06,jac info: rows = 116: cols = 104: size = 12064: nonzeros = 1346
09:57:25,6.49e-05,linear algebra multiplication to compute ugrade complete
09:57:25,0.0013654,forming JtQJ matrix
09:57:25,0.0004495,commencing to scale JtQJ matrix- first SVD...
09:57:25,8.2e-06,starting REDSVD
09:57:25,0.0016675,retrieving REDSVD components
09:57:25,6.89e-05,triming REDSVD components to 12elements
09:57:25,2.21e-05,done REDSVD
09:57:25,0.0004958,S info: rows = 104: cols = 104: size = 10816: nonzeros = 104
09:57:25,6.9e-06,JS
09:57:25,3.25e-05,JS.transpose() * q_mat * JS + lambda * S.transpose() * S
09:57:25,0.0004577,S info: rows = 104: cols = 104: size = 10816: nonzeros = 104
09:57:25,7.5e-06,commencing SVD factorization of lambda-scaled JtQJ
09:57:25,4.6e-06,starting REDSVD
09:57:25,0.0016423,retrieving REDSVD components
09:57:25,6.07e-05,triming REDSVD components to 12elements
09:57:25,2.25e-05,done REDSVD
09:57:25,2.33e-05,SVD factorization complete
09:57:25,9.86e-05,commencing linear algebra multiplication to compute ugrade
09:57:25,7.1e-06,S info: rows = 104: cols = 104: size = 10816: nonzeros = 104Vt info: rows = 12: cols = 104: size = 1248: nonzeros = 1248
09:57:25,6.1e-06,U info: rows = 104: cols = 12: size = 1248: nonzeros = 1248
09:57:25,5.8e-06,jac info: rows = 116: cols = 104: size = 12064: nonzeros = 1346
09:57:25,6.72e-05,linear algebra multiplication to compute ugrade complete
09:57:25,0.0013724,forming JtQJ matrix
09:57:25,0.0004711,commencing to scale JtQJ matrix- first SVD...
09:57:25,8.3e-06,starting REDSVD
09:57:25,0.0016723,retrieving REDSVD components
09:57:25,6.81e-05,triming REDSVD components to 12elements
09:57:25,2.2e-05,done REDSVD
09:57:25,0.0004601,S info: rows = 104: cols = 104: size = 10816: nonzeros = 104
09:57:25,6.8e-06,JS
09:57:25,3.18e-05,JS.transpose() * q_mat * JS + lambda * S.transpose() * S
09:57:25,0.0004583,S info: rows = 104: cols = 104: size = 10816: nonzeros = 104
09:57:25,7.1e-06,commencing SVD factorization of lambda-scaled JtQJ
09:57:25,4.6e-06,starting REDSVD
09:57:25,0.0018431,retrieving REDSVD components
09:57:25,7.24e-05,triming REDSVD components to 12elements
09:57:25,2.52e-05,done REDSVD
09:57:25,2.09e-05,SVD factorization complete
09:57:25,7.98e-05,commencing linear algebra multiplication to compute ugrade
09:57:25,6.6e-06,S info: rows = 104: cols = 104: size = 10816: nonzeros = 104Vt info: rows = 12: cols = 104: size = 1248: nonzeros = 1248
09:57:25,6.1e-06,U info: rows = 104: cols = 12: size = 1248: nonzeros = 1248
09:57:25,6.1e-06,jac info: rows = 116: cols = 104: size = 12064: nonzeros = 1346
09:57:25,6.77e-05,linear algebra multiplication to compute ugrade complete
09:57:25,0.0013708,forming JtQJ matrix
09:57:25,0.000488,commencing to scale JtQJ matrix- first SVD...
09:57:25,8.1e-06,starting REDSVD
09:57:25,0.0017563,retrieving REDSVD components
09:57:25,8.39e-05,triming REDSVD components to 12elements
09:57:25,2.19e-05,done REDSVD
09:57:25,0.0005533,S info: rows = 104: cols = 104: size = 10816: nonzeros = 104
09:57:25,7e-06,JS
09:57:25,3.51e-05,JS.transpose() * q_mat * JS + lambda * S.transpose() * S
09:57:25,0.0005018,S info: rows = 104: cols = 104: size = 10816: nonzeros = 104
09:57:25,7.1e-06,commencing SVD factorization of lambda-scaled JtQJ
09:57:25,4.6e-06,starting REDSVD
09:57:25,0.0017164,retrieving REDSVD components
09:57:25,6.34e-05,triming REDSVD components to 12elements
09:57:25,2.46e-05,done REDSVD
09:57:25,1.97e-05,SVD factorization complete
09:57:25,8.1e-05,commencing linear algebra multiplication to compute ugrade
09:57:25,6.7e-06,S info: rows = 104: cols = 104: size = 10816: nonzeros = 104Vt info: rows = 12: cols = 104: size = 1248: nonzeros = 1248
09:57:25,6e-06,U info: rows = 104: cols = 12: size = 1248: nonzeros = 1248
09:57:25,6.1e-06,jac info: rows = 116: cols = 104: size = 12064: nonzeros = 1346
09:57:25,6.71e-05,linear algebra multiplication to compute ugrade complete
09:57:25,0.0009481,forming JtQJ matrix
09:57:25,0.0004497,commencing to scale JtQJ matrix- first SVD...
09:57:25,7.9e-06,starting REDSVD
09:57:25,0.0016633,retrieving REDSVD components
09:57:25,6.69e-05,triming REDSVD components to 12elements
09:57:25,2.19e-05,done REDSVD
09:57:25,0.0004488,S info: rows = 104: cols = 104: size = 10816: nonzeros = 104
09:57:25,7.1e-06,JS
09:57:25,2.36e-05,JS.transpose() * q_mat * JS + lambda * S.transpose() * S
09:57:25,0.0004668,S info: rows = 104: cols = 104: size = 10816: nonzeros = 104
09:57:25,7.3e-06,commencing SVD factorization of lambda-scaled JtQJ
09:57:25,4.7e-06,starting REDSVD
09:57:25,0.0016495,retrieving REDSVD components
09:57:25,6.09e-05,triming REDSVD components to 12elements
09:57:25,2.27e-05,done REDSVD
09:57:25,1.86e-05,SVD factorization complete
09:57:25,7.93e-05,commencing linear algebra multiplication to compute ugrade
09:57:25,6.5e-06,S info: rows = 104: cols = 104: size = 10816: nonzeros = 104Vt info: rows = 12: cols = 104: size = 1248: nonzeros = 1248
09:57:25,6.3e-06,U info: rows = 104: cols = 12: size = 1248: nonzeros = 1248
09:57:25,5.8e-06,jac info: rows = 116: cols = 104: size = 12064: nonzeros = 1346
09:57:25,6.62e-05,linear algebra multiplication to compute ugrade complete
09:57:25,0.0014305,forming JtQJ matrix
09:57:25,0.0004933,commencing to scale JtQJ matrix- first SVD...
09:57:25,1.13e-05,starting REDSVD
09:57:25,0.0016504,retrieving REDSVD components
09:57:25,6.63e-05,triming REDSVD components to 12elements
09:57:25,2.18e-05,done REDSVD
09:57:25,0.0004178,S info: rows = 104: cols = 104: size = 10816: nonzeros = 104
09:57:25,7e-06,JS
09:57:25,2.36e-05,JS.transpose() * q_mat * JS + lambda * S.transpose() * S
09:57:25,0.0004328,S info: rows = 104: cols = 104: size = 10816: nonzeros = 104
09:57:25,7.6e-06,commencing SVD factorization of lambda-scaled JtQJ
09:57:25,4.9e-06,starting REDSVD
09:57:25,0.0016313,retrieving REDSVD components
09:57:25,5.93e-05,triming REDSVD components to 12elements
09:57:25,2.35e-05,done REDSVD
09:57:25,2.43e-05,SVD factorization complete
09:57:25,7.98e-05,commencing linear algebra multiplication to compute ugrade
09:57:25,6.5e-06,S info: rows = 104: cols = 104: size = 10816: nonzeros = 104Vt info: rows = 12: cols = 104: size = 1248: nonzeros = 1248
09:57:25,6.1e-06,U info: rows = 104: cols = 12: size = 1248: nonzeros = 1248
09:57:25,5.9e-06,jac info: rows = 116: cols = 104: size = 12064: nonzeros = 1346
09:57:25,6.55e-05,linear algebra multiplication to compute ugrade complete
09:57:25,0.0013766,forming JtQJ matrix
09:57:25,0.0004345,commencing to scale JtQJ matrix- first SVD...
09:57:25,8.1e-06,starting REDSVD
09:57:25,0.0016555,retrieving REDSVD components
09:57:25,6.76e-05,triming REDSVD components to 12elements
09:57:25,2.2e-05,done REDSVD
09:57:25,0.0003937,S info: rows = 104: cols = 104: size = 10816: nonzeros = 104
09:57:25,7e-06,JS
09:57:25,5.19e-05,JS.transpose() * q_mat * JS + lambda * S.transpose() * S
09:57:25,0.0004571,S info: rows = 104: cols = 104: size = 10816: nonzeros = 104
09:57:25,7.2e-06,commencing SVD factorization of lambda-scaled JtQJ
09:57:25,4.6e-06,starting REDSVD
09:57:25,0.0016759,retrieving REDSVD components
09:57:25,7.78e-05,triming REDSVD components to 12elements
09:57:25,2.29e-05,done REDSVD
09:57:25,1.98e-05,SVD factorization complete
09:57:25,0.0001161,commencing linear algebra multiplication to compute ugrade
09:57:25,8.1e-06,S info: rows = 104: cols = 104: size = 10816: nonzeros = 104Vt info: rows = 12: cols = 104: size = 1248: nonzeros = 1248
09:57:25,7.5e-06,U info: rows = 104: cols = 12: size = 1248: nonzeros = 1248
09:57:25,6.7e-06,jac info: rows = 116: cols = 104: size = 12064: nonzeros = 1346
09:57:25,6.83e-05,linear algebra multiplication to compute ugrade complete
09:57:25,0.0014075,forming JtQJ matrix
09:57:25,0.0004973,commencing to scale JtQJ matrix- first SVD...
09:57:25,8.1e-06,starting REDSVD
09:57:25,0.0017701,retrieving REDSVD components
09:57:25,6.54e-05,triming REDSVD components to 12elements
09:57:25,2.19e-05,done REDSVD
09:57:25,0.000484,S info: rows = 104: cols = 104: size = 10816: nonzeros = 104
09:57:25,7e-06,JS
09:57:25,2.54e-05,JS.transpose() * q_mat * JS + lambda * S.transpose() * S
09:57:25,0.0005345,S info: rows = 104: cols = 104: size = 10816: nonzeros = 104
09:57:25,8e-06,commencing SVD factorization of lambda-scaled JtQJ
09:57:25,4.6e-06,starting REDSVD
09:57:25,0.0016566,retrieving REDSVD components
09:57:25,5.88e-05,triming REDSVD components to 12elements
09:57:25,2.24e-05,done REDSVD
09:57:25,1.88e-05,SVD factorization complete
09:57:25,8.07e-05,commencing linear algebra multiplication to compute ugrade
09:57:25,6.6e-06,S info: rows = 104: cols = 104: size = 10816: nonzeros = 104Vt info: rows = 12: cols = 104: size = 1248: nonzeros = 1248
09:57:25,6.4e-06,U info: rows = 104: cols = 12: size = 1248: nonzeros = 1248
09:57:25,5.9e-06,jac info: rows = 116: cols = 104: size = 12064: nonzeros = 1346
09:57:25,6.5e-05,linear algebra multiplication to compute ugrade complete
09:57:25,0.0008122,forming JtQJ matrix
09:57:25,0.0004453,commencing to scale JtQJ matrix- first SVD...
09:57:25,7.5e-06,starting REDSVD
09:57:25,0.0016555,retrieving REDSVD components
09:57:25,6.44e-05,triming REDSVD components to 12elements
09:57:25,2.16e-05,done REDSVD
09:57:25,0.0004328,S info: rows = 104: cols = 104: size = 10816: nonzeros = 104
09:57:25,6.9e-06,JS
09:57:25,2.31e-05,JS.transpose() * q_mat * JS + lambda * S.transpose() * S
09:57:25,0.000411,S info: rows = 104: cols = 104: size = 10816: nonzeros = 104
09:57:25,7.6e-06,commencing SVD factorization of lambda-scaled JtQJ
09:57:25,4.8e-06,starting REDSVD
09:57:25,0.001627,retrieving REDSVD components
09:57:25,5.97e-05,triming REDSVD components to 12elements
