real_name,well01_1,well02_1,well03_1,well04_1,well05_1,well06_1,well07_1,well08_1,well09_1,well10_1,well11_1,well12_1,part_time,part_east
36,5.88451,5.94867,6.03963,4.22185,3.87861,4.18092,2.69809,3.31048,2.96168,0.750796,1.16232,1.12937,7094.42,194.133
37,5.74243,5.50927,5.58432,4.15581,4.00367,4.21363,2.78018,3.25296,2.88708,1.01,0.984686,1.20332,6512.93,244.165
38,5.90948,5.85061,5.73546,3.8514,4.15801,4.16093,2.78495,3.01714,2.87072,1.02128,1.2897,1.15276,5181.61,203.921
39,5.39187,5.39299,5.26877,4.30394,4.04656,4.03114,2.73269,3.4209,2.85861,0.870698,1.21232,1.31641,5964.54,218.111
40,5.9167,5.33645,5.8515,3.95411,4.05245,4.09964,2.60559,3.06477,3.12832,0.931705,1.30052,1.19659,6537.35,152.722
41,5.76131,5.75603,5.45442,4.44413,4.06635,4.11434,2.66269,2.69243,3.35693,0.95155,1.32736,1.05341,6729.67,336.468
42,5.87231,5.76906,5.32702,4.17006,3.85002,3.91351,2.94225,3.18989,2.88815,1.02741,1.27811,1.18694,4704.97,259.976
43,5.7322,5.51451,5.49303,4.18522,3.95569,4.01215,2.72533,3.35356,3.07208,0.908401,1.07771,1.11503,5172.74,263.166
44,5.66798,5.67039,6.13924,3.99719,3.96071,4.18907,2.70489,3.19697,2.83128,1.03699,1.27422,1.23613,6679.74,181.585
45,5.43603,5.56727,5.13621,4.14659,3.92602,4.20118,2.48815,3.13629,3.12887,0.945596,1.22523,1.06868,4695.43,244.497
46,5.80457,5.52432,5.85272,4.33565,4.03646,3.97974,3.07501,3.19676,2.96227,0.958192,1.25922,1.15622,6667.72,228.558
47,5.85027,5.92801,5.86763,4.08089,4.08809,4.18727,2.70295,3.16603,2.72261,1.13489,1.27946,1.17052,9040.38,244.208
48,4.56418,5.08189,4.27223,3.05676,3.24881,3.57452,2.15283,2.58806,2.91164,0.915408,1.16248,1.06869,5148.01,200.657
49,5.87609,5.69975,5.76115,3.96892,4.20108,4.14558,2.71831,3.24148,3.01493,1.01995,1.28539,1.12669,4818.95,259.078
50,5.66438,5.05033,5.4399,4.28401,4.10507,3.96801,2.25317,3.19917,3.46979,0.976476,1.27813,1.22271,5448.61,238.085
51,5.00061,4.32578,4.44317,4.45953,4.162,3.99962,2.77468,3.22861,2.92477,1.19615,1.1325,1.28341,6724.46,217.36
52,5.16432,5.19881,4.97711,3.44706,3.74134,3.93994,2.6512,2.56334,2.23596,0.961359,0.706371,1.011,5913.4,268.22
53,5.72276,5.62527,5.57467,4.13161,3.86594,3.99658,2.99087,2.92305,2.90999,1.00138,1.24237,1.21111,7376.78,183.294
54,5.94961,5.82157,5.81428,4.03348,3.85801,3.97973,2.72258,3.31136,2.81604,1.29024,1.2339,0.992169,4293.03,206.453
55,6.14559,5.67471,5.93257,4.17829,3.82702,3.93315,2.65087,3.34001,2.65585,1.1332,1.1823,1.03863,5955.07,281.623
56,5.62501,5.47346,5.32708,4.03228,3.77273,3.93966,2.66437,3.17032,2.85837,1.0241,1.25898,0.958733,6719.1,222.099
57,5.75515,5.82739,5.68267,3.82725,4.19979,4.16191,2.28287,2.86363,2.90399,0.91715,1.13524,1.06459,6261.64,209.015
58,6.12072,5.77963,5.93042,4.12934,3.77164,4.03654,2.82023,3.02762,2.71264,1.0081,0.931998,0.903919,6466.96,335.241
59,5.81067,5.99874,5.45151,3.89718,3.85349,3.86686,2.7202,3.25599,2.95609,1.02095,1.25956,1.40364,5580.57,241.128
60,6.18229,5.61594,6.05045,3.79957,4.02721,3.928,2.85866,3.11425,2.66496,1.08847,1.05614,1.2146,6040.22,228.377
61,5.75821,5.82445,5.94808,4.15603,3.76099,3.82382,2.64138,3.00439,2.88841,1.14101,1.20572,1.2698,6883.78,242.891
62,5.69008,5.64038,5.2605,4.08325,3.87253,3.89174,2.80075,3.10627,3.04231,0.996991,1.31966,1.09986,5140.18,239.792
63,5.87506,5.77476,5.96624,4.16931,4.01647,4.19709,2.63253,2.85681,2.7991,0.79297,0.811516,0.871705,9176.81,249.822
64,6.01477,6.28872,6.37504,3.803,3.59354,4.13397,2.53985,2.55278,2.33025,1.03551,1.19864,1.21312,4166.73,321.63
65,5.97893,5.73281,5.90689,4.00912,3.92879,4.19872,2.58346,3.1806,3.00757,0.743038,1.17129,1.22635,5871.75,198.583
66,5.54745,5.17308,5.8916,3.85605,3.86561,3.65625,2.33555,2.73001,2.21184,0.915902,0.957041,1.21781,6060.78,262.991
67,5.67347,5.84158,5.66903,4.08103,3.88346,3.94707,2.39803,3.09963,2.98519,1.05439,0.950291,0.845503,6009.01,204.191
68,5.66918,5.74603,5.44726,4.13515,4.03359,4.04731,2.70395,3.18461,2.72192,1.07899,0.89566,1.14813,6322.1,275.67
69,5.89811,6.09996,5.75136,4.01049,3.98762,3.95961,2.97945,3.23664,2.98959,1.10273,1.3209,1.10617,6185.62,335.657
70,5.42241,5.98205,6.16493,4.17054,3.95739,4.05942,2.9697,3.4058,2.89896,1.00858,1.19992,0.862614,4950.39,296.82
71,5.69274,5.29957,5.7223,4.17421,3.72885,3.71652,2.39629,3.32779,2.75771,0.863589,1.0564,1.07624,5883.49,223.026
72,5.74144,5.84308,5.81104,4.28295,4.14076,3.97282,2.71643,2.97259,2.80018,0.979138,0.979086,1.11511,6840.77,242.678
73,6.1381,5.78995,5.9946,3.89716,3.85527,3.96502,2.65573,3.16025,2.92111,0.997791,1.30626,1.0223,5267.61,225.21
74,5.82884,6.17781,5.77532,3.98726,3.87873,3.58604,2.57746,2.89874,3.03362,1.21135,1.22086,1.28404,10911.8,225.96
75,5.9165,5.59827,5.76593,3.92219,3.83815,3.96201,2.76669,2.95129,2.63611,1.09079,1.1563,1.19268,6453.96,244.53
76,5.76292,5.61556,6.5203,4.36524,3.98968,3.92812,2.92667,3.19942,2.82305,1.07674,1.21745,1.21801,5894.16,332.439
77,5.75541,6.02167,5.61758,4.12648,3.73717,3.78644,2.9354,3.0041,3.03792,1.16973,1.23765,1.10745,6383.61,240.577
78,5.69604,5.38601,5.90019,4.0157,4.11149,4.1945,2.53752,3.17492,3.0377,1.21291,0.855066,1.08116,4085.91,202.01
base,5.82231,5.74937,5.80198,4.04588,3.95243,4.05704,2.69667,3.18738,2.93258,0.997397,1.18757,1.16716,6025.39,223.898
