real_name,well01_1,well02_1,well03_1,well04_1,well05_1,well06_1,well07_1,well08_1,well09_1,well10_1,well11_1,well12_1,part_time,part_east
28,5.70777,5.72578,5.61629,4.17639,4.16263,3.99725,2.6766,3.2885,2.87907,1.22999,1.22036,1.31999,6412.51,138.752
29,5.71301,5.74469,5.46983,4.05713,3.82848,4.12133,2.62449,3.29105,3.04145,0.992671,1.23673,1.2519,6053.61,214.3
30,5.69981,5.92613,5.72653,3.9175,4.15972,4.20337,2.5715,3.01495,2.85469,1.17653,1.08766,1.05508,6892.49,271.57
31,5.90003,5.69173,5.43937,4.04777,4.09384,3.93436,2.69957,3.3679,3.00772,1.0656,1.0823,1.15243,7462.99,213.27
32,5.67042,5.7032,5.52781,4.2197,3.93008,3.92004,2.63625,3.36429,2.80407,1.0666,1.13101,1.07232,4990.7,232.957
33,5.853,5.76499,5.70973,4.29573,3.92561,4.05533,2.61157,3.1874,2.98702,1.02296,1.14931,1.11278,4096.13,205.128
34,5.74538,5.86928,5.67588,4.06894,3.80003,4.10031,2.59485,3.24968,2.89297,1.01794,1.2213,1.1764,4495.35,261.978
35,5.83441,5.39641,5.3774,3.91923,4.05766,4.09024,2.53401,3.3693,3.03985,1.15289,1.21536,1.33319,9345.31,301.084
36,5.76341,5.67536,5.60553,4.26329,3.89512,4.05806,2.83128,3.23141,3.00993,0.919356,1.16085,1.15465,7289.49,202.634
37,5.61116,5.66158,5.43809,3.9846,3.96331,4.07855,2.65539,3.2668,3.10614,1.07639,1.13421,1.23379,6326.02,229.483
38,5.80506,5.74553,5.4864,3.98978,4.17936,4.16319,2.72196,3.09294,3.10685,1.03629,1.29974,1.11559,5140.67,203.156
39,5.46322,5.48054,5.47624,4.22097,4.05455,3.9979,2.64331,3.45524,2.87651,0.977013,1.26418,1.31788,5676.06,209.536
40,5.77181,5.53315,5.53276,3.84206,4.04303,3.99931,2.62096,3.20271,3.10993,1.03151,1.30616,1.23537,6462.83,145.547
41,5.81964,5.83566,5.6012,4.22922,4.02248,4.09459,2.62308,2.98443,3.29348,1.009,1.31885,1.14092,6233.82,322.316
42,5.92651,5.72853,5.56935,4.01759,3.93131,4.02577,2.67782,3.43189,2.99447,1.10055,1.30378,1.15343,4002.58,228.607
43,5.80206,5.65917,5.70163,4.02654,3.85817,3.99758,2.6289,3.29033,2.99063,1.01199,1.2733,1.10472,4744.16,250.438
44,5.44081,5.54382,5.6466,4.00755,3.91564,4.00084,2.73758,3.31889,2.96897,1.06935,1.27178,1.27426,6961.55,184.472
45,5.6646,5.73195,5.56192,4.02064,3.77164,4.07297,2.55847,3.0828,2.89321,0.995435,1.27973,1.05987,4551.06,249.388
46,5.69957,5.57694,5.63173,4.16662,4.00993,3.98051,2.86429,3.37743,3.06446,1.02094,1.24123,1.24265,6300.87,204.619
47,5.84928,5.73851,5.74437,4.12124,4.00653,4.12675,2.70427,3.20186,2.87741,1.08946,1.32334,1.19923,8757.73,243.563
48,5.61655,5.54164,5.56371,3.80146,3.62309,3.97393,2.67433,3.22995,3.17917,1.07547,1.32289,1.23225,4989.58,218.384
49,5.82244,5.62091,5.55641,4.10883,4.10904,4.01752,2.74545,3.30068,3.14907,1.0084,1.28876,1.16871,4966.54,262.777
50,5.92617,5.75139,5.85923,4.14614,4.01889,3.9382,2.45157,3.28745,2.89755,1.05677,1.26118,1.11474,5146.68,243.592
51,5.83615,5.86972,5.84176,4.26773,4.19862,4.1549,2.67284,3.06452,2.88294,1.07714,1.12176,1.21538,6153.24,211.771
52,5.44201,5.42443,5.29184,4.02291,3.93937,3.95182,2.89842,3.23559,2.84511,1.25267,1.17482,1.27643,5278.28,262.364
53,5.63217,5.58007,5.49968,3.99559,3.95218,4.10719,2.71082,3.09703,3.11117,1.0439,1.28671,1.22481,6890.46,155.475
54,5.65622,5.64022,5.34269,3.89531,3.90738,3.93364,2.63628,3.44717,2.95096,1.37939,1.30825,1.2758,4407.04,194.251
55,5.92828,5.5763,5.44742,4.18579,4.06864,3.98039,2.54393,3.4086,3.03304,1.14438,1.25778,1.0598,5894.47,266.848
56,5.65701,5.48171,5.43962,4.12318,3.90309,3.95602,2.68059,3.35866,3.03639,1.16989,1.32392,1.11412,6600.81,215.2
57,5.74885,5.78036,5.6052,4.09937,4.13499,4.09795,2.32454,2.93672,3.0686,0.997723,1.11378,1.11753,6374.37,214.327
58,5.88755,5.61196,5.48158,3.97382,3.89903,4.0548,2.67783,3.29854,2.92007,1.12503,1.00644,1.08978,6145.87,319.038
59,5.80712,5.69227,5.50404,4.05849,3.8904,3.95489,2.65227,3.34282,3.09058,1.07559,1.28985,1.37051,5273.85,235.679
60,5.79332,5.5241,5.2364,3.96059,4.12214,3.91066,2.65507,3.27856,3.13135,1.19515,1.14802,1.27221,6002.38,212.176
61,5.6723,5.59555,5.70842,4.2302,3.79924,3.90483,2.6364,3.18692,2.9493,1.09608,1.20532,1.25743,6730.1,234.471
62,5.77919,5.61379,5.54091,4.02567,3.9293,4.04893,2.59664,3.24829,3.14813,0.978401,1.30527,1.07656,4826.19,213.587
63,5.60511,5.46067,5.46931,4.14295,3.94306,3.9863,2.55178,3.21575,3.20812,0.957689,0.894394,1.10656,8720.41,224.129
64,5.58796,5.58686,5.30674,4.09693,3.92044,4.02571,2.63043,3.06762,2.89299,1.29682,1.26764,1.26474,4233.05,315.002
65,5.81674,5.72006,5.47536,3.9441,3.96946,4.09287,2.60589,3.14145,3.06927,0.90952,1.22859,1.26601,5917.41,199.98
66,5.84507,5.91325,5.93698,4.11552,4.27704,4.06772,2.48714,3.07132,2.69676,0.990232,1.19768,1.18182,5198.44,258.102
67,5.40855,5.56975,5.4405,4.0746,3.8512,3.91446,2.37004,3.21142,2.96792,1.28268,1.06078,1.14593,6096.32,195.122
68,5.81516,5.78541,5.63033,4.07116,4.02611,4.0936,2.61905,3.13074,2.82475,1.19152,0.924203,1.01055,5830.93,270.065
69,5.7701,5.82674,5.51999,4.19991,4.03118,4.01846,2.81807,3.24831,3.25967,1.17708,1.32117,1.13413,6226.28,334.238
70,5.29439,5.66964,5.88961,4.11882,3.94403,4.03094,2.68847,3.18915,3.18127,1.02061,1.20079,1.07027,5121.68,280.56
71,5.66653,5.53287,5.52288,4.08668,4.17212,3.91448,2.4873,3.21772,2.85782,1.01936,1.15028,1.04224,5798.51,231.763
72,5.67849,5.6932,5.62419,4.23261,4.15593,3.98684,2.57758,3.14586,3.20496,1.09246,1.14941,1.13315,6152.97,214.991
73,5.85507,5.67424,5.43572,3.89765,3.86568,3.93124,2.52237,3.27934,3.186,1.11965,1.31397,1.19599,5270.87,207.975
74,5.85956,5.95959,5.75162,4.16476,3.91015,3.88871,2.61611,3.07415,2.92762,1.06949,1.15455,1.22979,9816.65,217.908
75,5.75903,5.57495,5.44144,4.0375,3.91144,3.97848,2.67114,3.21168,2.88969,1.04032,1.24201,1.15087,6084.11,227.312
76,5.44746,5.57264,5.92433,4.22538,4.06589,3.95443,2.66768,3.23308,3.0172,1.19629,1.31038,1.26734,5392.23,313.668
77,5.78016,5.71262,5.74627,4.11668,3.7886,4.01959,2.66822,3.02393,3.13037,1.19415,1.28355,1.12116,5797.05,214.116
78,5.54193,5.47773,5.4988,3.96587,3.97395,3.97322,2.66507,3.2358,3.05357,1.25285,0.900089,1.14228,4264.58,204.726
base,5.68723,5.63945,5.53463,4.05281,3.9494,4.00865,2.65485,3.26863,3.06416,1.05609,1.21786,1.20252,5978.94,216.405
