real_name,well01_1,well02_1,well03_1,well04_1,well05_1,well06_1,well07_1,well08_1,well09_1,well10_1,well11_1,well12_1,part_time,part_east
54,7.75834,7.66624,7.71143,5.31543,6.19331,6.08111,3.46643,3.33887,4.08031,0.633507,0.543446,0.721278,4326.35,191.666
55,1.04921,1.05269,1.12414,0.703103,0.712859,0.827568,0.497941,0.524203,0.569304,0.209503,0.2379,0.251393,3390.49,170.715
56,12.2768,12.2226,12.3488,10.2422,10.3312,10.8491,7.69326,7.99033,8.16445,2.36772,2.00577,2.46296,6637.77,209.825
57,5.49337,5.17285,4.4685,3.15299,3.31648,3.31068,2.08851,1.80773,1.95665,0.450122,0.756442,0.462395,4870.86,332.79
58,11.2749,10.4395,10.2918,6.59641,6.98204,7.05103,4.13431,4.12712,3.93358,0.962955,1.30505,0.913883,5900.44,218.906
59,9.83197,9.86795,9.54901,7.12693,6.45045,6.57556,5.03447,4.42946,4.64171,1.15413,1.59148,1.39383,6853.5,267.568
60,3.61544,3.61908,3.51189,2.6924,2.58082,2.35486,0.63713,1.07396,1.57952,0.124567,0.214752,0.447194,7643.91,158.724
61,5.65808,5.34861,5.16622,3.4284,4.05495,4.50004,1.42316,1.78452,2.49984,0.310557,0.367901,0.591392,7385.49,167.094
62,31.9027,33.2894,39.4475,19.0149,20.1786,20.0145,6.45463,6.69239,6.27736,1.21728,1.30971,1.15723,11045,203.708
63,2.6902,2.90098,2.96661,1.87456,1.57219,1.71186,0.993173,1.03181,0.954764,0.364655,0.236886,0.206531,5350.99,285.908
64,4.11799,4.02359,4.10272,2.87202,2.84248,2.41401,0.728564,0.820502,1.20376,0.257971,0.238751,0.223284,7158.67,230.543
65,5.17595,5.48717,5.7004,3.99236,3.47577,3.78838,1.50358,1.42224,1.46138,0.410126,0.479025,0.271958,4903.3,258.701
66,7.28996,7.18817,6.83881,5.19947,5.45383,5.58723,3.41329,3.83831,4.52241,0.655481,0.877628,0.798432,7078.29,182.476
67,1.90892,1.94888,1.68002,0.832816,0.873739,1.06904,0.598239,0.635702,0.682446,0.288338,0.263605,0.247304,5587.77,168.368
68,14.1697,13.9325,14.0732,4.59713,4.37718,4.78156,1.27918,1.47709,1.51814,0.319811,0.351151,0.387438,7401.5,240.97
69,2.26899,2.27316,2.2029,1.99774,1.98031,1.90821,1.38335,1.33369,1.28482,0.391968,0.548935,0.641222,6118.49,337.357
70,14.9939,13.1007,13.2267,8.85913,9.22768,8.826,5.21969,6.3869,7.08361,1.35739,3.11544,2.12079,5086.33,175.526
71,5.73962,5.64078,5.63242,3.30493,3.32699,3.35336,1.63761,1.88535,2.02294,0.635398,0.49358,0.483674,5281.52,230.285
72,4.1347,4.71345,4.19197,2.16016,1.73464,1.13398,1.06972,0.78585,0.719277,0.438581,0.283691,0.363404,8216.3,347.783
73,17.7836,17.5355,16.7626,10.3112,9.86943,7.06856,3.64174,3.64965,3.04717,0.754351,0.655762,0.502039,8020.31,363.009
74,9.91465,9.86835,9.68302,8.42144,8.24266,8.01589,4.89684,5.87577,6.41756,1.07408,1.02376,2.22255,9583.18,325.844
75,8.06009,8.1728,8.53812,6.7904,6.93197,6.3046,4.17864,3.86798,4.36172,0.532532,0.590662,1.3676,12001.7,191.903
76,5.39821,5.85477,6.58774,3.39058,3.54655,4.09672,2.00649,2.06918,2.01849,0.739865,0.848528,0.815097,7452.97,125.746
77,10.8376,10.7178,10.4676,9.01496,9.245,9.71454,7.59772,8.03109,8.7278,2.45624,3.69848,2.53707,7445.87,99.8874
78,11.0674,10.8163,10.4364,6.94659,6.32469,6.4165,2.76245,2.23356,2.2025,0.660867,0.574334,0.149765,9044.94,332.293
79,5.04919,6.00531,6.99388,2.56613,3.0277,3.83071,1.16443,1.38907,1.30005,0.456644,0.220524,0.205409,5112.41,116.436
80,10.0246,10.9486,11.2489,5.92908,5.28452,6.00711,2.3438,2.16016,2.02815,0.395535,0.474439,0.470369,6424.89,227.567
81,20.0879,20.4955,21.9752,13.8739,13.3921,12.5725,5.34633,4.90941,4.77796,0.590185,0.437848,0.53999,6190.53,243.681
82,3.10107,3.29651,3.37252,2.40278,2.29829,2.23413,1.67061,1.83667,1.93933,0.48621,0.537882,0.557039,12026.5,193.834
83,4.71187,4.71286,5.22992,4.08855,3.99085,3.80678,3.28832,2.86011,2.72335,1.0974,1.24122,1.07669,4018.68,296.89
84,3.86334,3.52951,3.37389,2.4596,2.26716,2.6371,0.834775,0.957488,1.24052,0.162896,0.200846,0.239457,6446.77,233.503
85,8.05443,8.03229,8.22619,6.85823,7.00186,7.14605,5.10857,4.96209,4.86395,2.18613,1.6229,1.27067,6240.36,262.894
86,2.08695,1.95198,1.83152,1.37747,1.45545,1.48631,1.23585,1.15586,1.05219,0.764777,0.497913,0.588042,5226.99,331.758
87,12.027,11.2731,11.4033,8.89759,8.29933,8.83228,5.8802,5.29358,4.35869,1.83543,1.76153,1.51091,5086.61,330.942
88,10.9188,10.9834,10.981,9.48016,9.24363,8.95638,5.70502,7.08362,7.75736,1.85724,2.16621,2.26076,7427.35,175.802
89,3.48229,2.78119,2.69142,1.78074,1.664,2.11431,0.810148,1.13027,1.11872,0.185904,0.475535,0.453825,7892.8,183.986
90,6.17036,6.43646,7.35982,3.4544,4.65486,4.54374,2.41053,2.0798,1.84471,0.776485,0.789796,0.425727,3623.15,201.021
91,20.0397,20.3464,19.8611,17.1764,16.8156,16.4317,12.8713,13.7035,14.2211,5.55363,3.30193,3.54949,11549.1,257.043
92,6.1778,6.3599,8.3627,4.75591,4.50318,4.25589,2.70125,2.92237,2.32637,0.880708,0.88207,0.808302,8692.67,242.023
93,4.90575,5.32875,5.39062,3.27452,3.15743,3.54106,2.14413,1.88423,1.6194,0.701495,0.643197,0.498588,4929.78,307.468
94,6.80067,6.55703,6.39775,5.15174,4.65596,4.2105,2.27494,2.42751,2.793,0.555693,1.06319,0.917459,5981.31,254.64
95,4.32006,4.15556,4.77697,2.48684,2.71288,2.57984,1.56874,1.60622,1.78683,0.856756,0.644721,0.4732,4904.96,206.728
96,3.71193,3.79524,3.82108,2.73631,2.80377,2.95641,1.52023,1.83088,2.2565,0.344824,0.527709,0.835316,5228.89,127.549
97,6.60056,6.5201,6.50821,5.79696,5.99549,5.87449,4.0924,4.43365,4.32404,0.841034,1.35015,2.40803,7480.77,201.612
98,4.48307,4.25015,3.97933,3.2619,3.55623,3.52906,2.08531,2.29866,2.58634,0.489457,0.525249,0.732821,7018.3,227.645
base,6.10003,6.09999,6.09995,4.30002,4.29999,4.29997,2.50001,2.5,2.5,0.700005,0.700003,0.700001,6850.01,245.009
