real_name,well01_1,well02_1,well03_1,well04_1,well05_1,well06_1,well07_1,well08_1,well09_1,well10_1,well11_1,well12_1,part_time,part_east
17,5.5653,5.56552,5.5378,3.97432,4.18399,4.12636,2.44943,2.64171,2.77698,1.00886,0.780924,1.01872,5425.54,213.47
18,6.34743,6.05846,6.34043,4.27537,4.49591,4.62274,3.08228,3.29281,3.20832,0.818869,1.1257,0.953824,4622.27,241.597
19,3.27783,3.27972,3.20272,2.60087,2.60728,2.70678,1.88436,1.91873,2.02887,0.791325,0.682424,0.671087,6692.37,215.637
20,5.90145,5.65784,5.39049,4.10861,3.93983,3.89002,2.58853,3.00274,3.05202,0.769273,1.02288,1.18274,6081.33,270.088
21,7.52962,7.40268,7.19725,5.44446,5.38533,5.09158,3.98259,4.07963,3.70048,1.30473,1.12477,1.1114,5338.27,343.318
22,6.32817,6.34375,6.27757,4.41224,4.4451,4.73957,2.9125,2.98881,3.01831,0.899736,1.29692,1.13999,4785.38,199.505
23,3.99712,3.71211,3.67589,2.84964,2.72281,2.75083,1.86217,2.18183,2.27189,0.623291,0.743928,0.699274,5145.13,125.975
24,3.19889,3.1802,3.33859,2.33001,2.14432,2.29232,1.54329,1.55343,1.50461,0.494573,0.526436,0.581918,11021.9,230.256
25,5.30785,4.94047,4.7337,3.72698,3.65532,3.63498,2.69477,2.93575,2.69949,0.847373,0.898569,1.10275,5696.01,321.519
26,6.07565,6.14141,6.26056,4.51396,4.28597,4.39764,3.0168,2.89548,2.62276,1.13602,1.19185,0.976213,5039.53,266.551
27,5.55994,5.54754,5.54082,3.42444,3.91172,4.10706,2.60201,2.39493,2.73561,0.736077,0.72235,0.841695,7575.68,178.942
28,4.62097,4.69957,4.73641,2.84912,2.77345,3.17414,2.00308,2.0347,1.83467,0.890002,1.0228,0.912093,5459.42,318.466
29,3.92397,3.79508,3.43884,2.75206,2.56173,2.59752,1.93583,1.55095,1.45457,0.381145,0.426581,0.570494,5799.82,330.473
30,4.93268,4.94785,5.06,4.0999,3.89317,4.03623,2.52879,2.66289,2.83579,0.999421,1.29656,1.05781,5411.77,206.219
31,5.65303,5.47372,5.30994,3.96588,3.82112,3.79898,2.54699,2.63827,2.75178,1.0366,1.07658,0.980882,5587.84,258.197
32,5.78211,5.60243,5.45574,4.02176,3.76083,3.77268,2.08769,2.27272,2.37202,0.48403,0.595851,0.657988,5369.48,215.81
33,5.60246,5.92898,5.974,3.94038,3.95168,4.00428,2.6374,2.72303,2.90001,0.995157,1.23126,1.29101,7665.76,207.354
34,5.40365,5.16707,5.09411,4.01127,3.93628,3.92654,2.58306,2.86184,2.8831,0.946461,1.22235,0.988448,6422.75,261.822
35,5.08642,5.12172,4.70036,3.7896,3.52207,3.00019,2.83367,2.49618,2.37536,0.698844,0.667168,0.69023,7745.96,342.788
36,5.29216,4.89226,5.10254,3.71918,3.6677,3.72049,2.88125,2.75443,2.61037,1.29799,1.08568,1.39285,6917.46,260.81
37,5.35332,5.53081,5.43221,3.79426,3.88227,3.98876,2.59655,2.88614,2.83893,1.05869,0.868005,1.12869,5956.2,190.673
38,5.60232,5.24535,5.12511,3.57812,3.76221,3.78556,2.24365,2.34129,2.29243,0.842541,1.08475,0.959292,5372.4,259.143
39,5.52736,5.43629,5.45202,3.99244,4.08114,4.19173,2.51861,2.63732,2.85531,0.562363,1.1173,1.22248,4696.85,225.033
40,6.34385,6.06164,5.73118,4.55474,4.31635,4.14973,3.37108,3.08004,3.12559,1.46993,1.49632,0.918431,6653.1,374.139
41,4.54212,4.58728,4.46903,2.65986,2.99444,3.09965,1.8887,2.0411,2.11122,0.76719,0.745532,0.99486,4611.77,195.373
42,4.88601,4.6779,4.46732,3.44665,3.20729,3.0629,2.24268,2.34757,2.1237,0.695451,0.86656,0.764716,4795.34,362.657
43,5.10293,4.4765,4.66889,3.26322,3.20168,3.33075,2.09573,2.57298,2.45677,0.902281,0.419879,0.55574,5482.5,202.872
44,4.61065,4.2188,4.17379,3.11673,3.03337,3.16845,2.33607,2.4316,2.38904,1.00096,1.04593,1.08057,5355.87,242.468
45,4.37264,4.24191,4.11597,3.0658,3.15146,3.07557,2.06036,2.19938,2.13302,0.79788,0.773516,0.94769,5538.14,272.236
46,4.68122,4.37673,4.14777,3.63793,3.62645,3.53947,2.6361,3.0786,3.12378,0.904514,1.13921,1.87394,7048.46,256.259
47,5.13221,4.92427,4.80039,3.9911,3.91733,3.89424,2.92891,2.74949,2.68304,1.22215,1.19821,1.07897,5028.96,319.257
48,5.57865,5.41614,5.05958,3.7514,3.64939,3.67219,2.45295,2.55436,2.65698,0.87152,1.0405,0.861099,7866.11,285.547
base,6.28682,6.16671,6.03271,4.38433,4.38504,4.45137,2.9287,3.04494,3.01642,1.06559,1.08331,1.11811,6506.77,247.805
