real_name,well01_1,well02_1,well03_1,well04_1,well05_1,well06_1,well07_1,well08_1,well09_1,well10_1,well11_1,well12_1,part_time,part_east
17,5.66699,5.61933,5.64748,4.0724,4.0842,4.01207,2.60176,2.98697,2.92009,1.1093,1.10862,1.11428,6262.46,228.741
18,5.72004,5.56744,5.72164,3.98865,4.0122,3.9254,2.73063,3.09949,2.9958,0.958748,1.14416,1.16152,6105.05,282.265
19,5.52079,5.65377,5.4952,4.19922,4.02847,4.08235,2.48667,2.97889,2.93333,1.17657,0.976325,1.05058,6863.83,236.972
20,5.83349,5.69076,5.586,4.14275,4.05034,4.06753,2.5303,3.14438,3.15979,0.86755,1.2335,1.28082,5063.14,218.662
21,5.41547,5.29486,5.2685,3.96306,3.91072,3.89846,2.66143,3.08244,2.90595,1.043,1.00171,0.965224,5773.02,209.759
22,5.62867,5.66318,5.52428,4.11924,3.95945,4.05952,2.75763,3.01276,2.95626,1.08033,1.19446,1.23361,5308,210.941
23,5.97493,5.62492,5.62309,4.14178,3.93305,3.94058,2.51409,3.13823,3.16015,0.946748,1.16684,1.20604,3944.13,99.2706
24,5.94924,5.72323,5.8352,4.18373,3.84699,3.92765,2.60765,2.93724,2.79776,0.984608,1.18815,1.14346,9561.33,258.757
25,5.8109,5.62753,5.57857,4.06643,3.99551,4.04228,2.69692,3.3555,3.02994,0.987654,1.14372,1.40556,5815.92,311.248
26,5.602,5.49909,5.48432,4.11316,3.97128,3.91275,2.64157,3.04016,2.86265,1.08822,1.08116,1.27835,6124.33,250.876
27,5.79938,5.52328,5.48708,4.11744,4.13009,4.17676,2.75476,2.9627,2.91193,1.0356,1.01211,1.05421,7622.44,203.428
28,5.72116,5.67733,5.58318,3.96272,3.77289,4.01719,2.64094,2.9857,2.70653,1.10031,1.26293,1.0534,6031.82,341.43
29,5.94912,5.8706,5.6175,4.44121,4.32278,4.39654,2.91688,3.03772,2.89279,0.961,1.10712,1.20394,6041.31,327.659
30,5.58067,5.55267,5.6435,4.24761,4.08094,4.1685,2.56756,3.0555,3.08168,1.10307,1.43834,1.28026,5458.07,185.486
31,5.83751,5.69836,5.56891,4.09387,3.97993,4.02445,2.5751,3.01085,3.03354,1.0386,1.12675,1.07198,5994.36,225.54
32,5.87445,5.6942,5.53236,4.28682,4.04876,4.04178,2.53996,2.99942,2.99881,1.0029,1.02534,1.04627,5831.87,217.108
33,5.51622,5.65598,5.58574,4.02431,3.85145,3.86261,2.58037,2.85954,2.91331,0.957695,1.12458,1.32462,8181.68,245.941
34,5.86486,5.63108,5.587,4.17356,4.13626,4.13442,2.61131,3.11752,3.12838,1.12306,1.23146,1.26701,7515.26,186.665
35,5.71296,5.7149,5.53111,4.17223,4.07203,3.85648,2.61289,3.01571,3.021,0.974929,1.07769,0.974173,8344.46,243.129
36,5.90512,5.52336,5.53037,3.98791,3.91414,3.97878,2.74854,2.91205,2.84385,1.19678,1.1278,1.26512,8083.33,240.43
37,5.49683,5.56391,5.35488,4.02971,3.88558,3.87279,2.49305,3.06484,2.94105,1.1617,1.00503,1.33071,6445.94,211.943
38,5.94855,5.731,5.50492,4.04947,4.06249,4.01389,2.4362,2.86006,2.79059,1.01685,1.27067,1.19099,6977.89,259.359
39,5.88563,5.80236,5.6069,4.01004,3.97435,3.91343,2.5431,2.89471,2.96701,0.910172,1.07346,1.15944,6407.74,247.372
40,5.96716,5.7925,5.67697,4.21658,4.07391,3.97565,2.77019,3.00465,3.08251,1.09407,1.20759,1.18323,8217.55,265.256
41,5.78067,5.63269,5.45806,3.85099,3.97929,4.04426,2.56262,3.0597,3.03417,1.05678,1.12588,1.426,4615.93,178.095
42,5.97325,5.75479,5.69029,4.28377,4.13576,4.09209,2.64278,3.31563,3.02538,1.00907,1.23567,1.05349,5642.35,336.265
43,6.08797,5.62621,5.83143,4.10791,4.03131,4.12447,2.45229,3.14088,2.93368,1.14031,0.818795,1.0515,5191.96,184.605
44,5.88382,5.53621,5.48869,4.03718,3.9047,4.14904,2.78059,3.06201,2.97564,1.21612,1.30477,1.24213,4975.06,208.046
45,5.80773,5.72244,5.53114,4.19149,4.31154,4.1361,2.68879,3.07097,2.95872,1.02349,1.09354,1.3351,6215.28,256.676
46,5.65745,5.53577,5.19717,3.98907,4.0291,3.92691,2.57433,3.10476,3.10018,1.02186,1.18328,1.39499,5577.03,222.762
47,5.88482,5.66695,5.54729,4.30438,4.22146,4.131,2.7207,3.03651,2.97507,1.19241,1.28335,1.24242,5598,285.38
48,5.94286,5.76996,5.49089,4.08352,3.97554,4.03812,2.71748,3.12938,3.10784,1.03546,1.19602,1.17592,7920.59,248.714
base,5.74195,5.64499,5.48751,4.0789,3.97871,4.03563,2.64876,3.01825,2.96325,1.07302,1.14052,1.21528,7270.35,228.801
